2804300;2312;Professor ensino fundamental primeira a quarta séries;799.00;12;9;OUTROS
2407302;2313;Professor ensino fundamental quinta a oitava séries;2819.76;19;19;PREFEITURA
5212808;2312;Professor ensino fundamental primeira a quarta séries;2036.06;58;35;OUTROS
2300200;2312;Professor ensino fundamental primeira a quarta séries;2798.95;30;30;PREFEITURA
1505486;2313;Professor ensino fundamental quinta a oitava séries;1571.89;65;64;PREFEITURA
4303103;2313;Professor ensino fundamental quinta a oitava séries;2263.50;62;58;PREFEITURA
2103307;2312;Professor ensino fundamental primeira a quarta séries;1003.39;78;59;OUTROS
2708204;2313;Professor ensino fundamental quinta a oitava séries;1776.45;24;4;PREFEITURA
5107859;2312;Professor ensino fundamental primeira a quarta séries;2703.47;74;74;PREFEITURA
3554409;2312;Professor ensino fundamental primeira a quarta séries;1163.67;35;35;PREFEITURA
3555000;2313;Professor ensino fundamental quinta a oitava séries;1249.10;13;8;OUTROS
1506203;2321;Professor ensino médio;1047.47;6;6;OUTROS
4302055;2312;Professor ensino fundamental primeira a quarta séries;1488.49;6;6;PREFEITURA
1300409;2313;Professor ensino fundamental quinta a oitava séries;1500.00;2;2;OUTROS
1600303;2312;Professor ensino fundamental primeira a quarta séries;1889.19;6;6;PREFEITURA
3540101;2321;Professor ensino médio;2249.44;1;1;PREFEITURA
2306801;2312;Professor ensino fundamental primeira a quarta séries;709.20;5;3;OUTROS
2413003;2321;Professor ensino médio;2184.08;3;3;PREFEITURA
4314456;2313;Professor ensino fundamental quinta a oitava séries;1378.02;5;5;PREFEITURA
3204104;2312;Professor ensino fundamental primeira a quarta séries;963.35;4;3;OUTROS
2201606;2313;Professor ensino fundamental quinta a oitava séries;1129.45;2;1;PREFEITURA
3139805;2313;Professor ensino fundamental quinta a oitava séries;788.00;2;1;OUTROS
4113809;2313;Professor ensino fundamental quinta a oitava séries;727.70;1;0;OUTROS
3305208;2312;Professor ensino fundamental primeira a quarta séries;1564.70;65;57;OUTROS
1506500;2313;Professor ensino fundamental quinta a oitava séries;663.71;8;8;OUTROS
3202900;2321;Professor ensino médio;1648.31;32;0;PREFEITURA
2904209;2312;Professor ensino fundamental primeira a quarta séries;1800.00;1;1;OUTROS
5004601;2312;Professor ensino fundamental primeira a quarta séries;1846.80;75;75;PREFEITURA
2209377;2312;Professor ensino fundamental primeira a quarta séries;2787.70;14;2;PREFEITURA
2606804;2312;Professor ensino fundamental primeira a quarta séries;1948.24;719;719;PREFEITURA
4314076;2313;Professor ensino fundamental quinta a oitava séries;1663.34;16;13;PREFEITURA
2910305;2312;Professor ensino fundamental primeira a quarta séries;1067.14;71;71;PREFEITURA
3544301;2312;Professor ensino fundamental primeira a quarta séries;1800.84;27;27;PREFEITURA
3115300;2312;Professor ensino fundamental primeira a quarta séries;1090.64;237;237;PREFEITURA
2211506;2312;Professor ensino fundamental primeira a quarta séries;1767.47;59;12;PREFEITURA
3506003;2313;Professor ensino fundamental quinta a oitava séries;2926.07;67;59;OUTROS
2704500;2312;Professor ensino fundamental primeira a quarta séries;2473.27;217;207;PREFEITURA
3131505;2312;Professor ensino fundamental primeira a quarta séries;1416.23;23;22;PREFEITURA
3532157;2312;Professor ensino fundamental primeira a quarta séries;3107.34;7;7;PREFEITURA
2930105;2321;Professor ensino médio;1505.78;24;20;OUTROS
3532306;2321;Professor ensino médio;2232.22;16;15;PREFEITURA
2204402;2313;Professor ensino fundamental quinta a oitava séries;1059.83;19;18;PREFEITURA
3121100;2313;Professor ensino fundamental quinta a oitava séries;1508.34;2;2;PREFEITURA
5220454;2312;Professor ensino fundamental primeira a quarta séries;1034.46;27;15;OUTROS
3553708;2312;Professor ensino fundamental primeira a quarta séries;1709.57;100;46;PREFEITURA
3554805;2312;Professor ensino fundamental primeira a quarta séries;2601.74;9;9;OUTROS
3520442;2321;Professor ensino médio;1870.21;2;2;PREFEITURA
4108452;2312;Professor ensino fundamental primeira a quarta séries;1160.37;71;71;PREFEITURA
3205002;2313;Professor ensino fundamental quinta a oitava séries;2394.72;1089;1084;PREFEITURA
4114807;2312;Professor ensino fundamental primeira a quarta séries;1180.85;33;23;OUTROS
4310462;2312;Professor ensino fundamental primeira a quarta séries;1640.73;28;28;PREFEITURA
2303709;2321;Professor ensino médio;1343.47;18;7;OUTROS
5209903;2312;Professor ensino fundamental primeira a quarta séries;788.00;1;1;OUTROS
2300705;2312;Professor ensino fundamental primeira a quarta séries;1220.46;280;83;PREFEITURA
1501782;2312;Professor ensino fundamental primeira a quarta séries;1401.03;490;479;PREFEITURA
3553906;2313;Professor ensino fundamental quinta a oitava séries;1477.38;33;28;PREFEITURA
2112274;2312;Professor ensino fundamental primeira a quarta séries;1162.94;4;0;PREFEITURA
2314102;2321;Professor ensino médio;2365.36;1;1;PREFEITURA
4123907;2313;Professor ensino fundamental quinta a oitava séries;953.43;11;9;OUTROS
2611309;2312;Professor ensino fundamental primeira a quarta séries;788.00;4;4;OUTROS
1721000;2321;Professor ensino médio;4434.18;2;2;PREFEITURA
5204201;2312;Professor ensino fundamental primeira a quarta séries;1242.37;1;0;PREFEITURA
